date,area_id,ndvi_mean,temperature_2m_max,temperature_2m_min,temperature_2m_mean,precipitation_sum,rain_sum,snowfall_sum,precipitation_hours,soil_temperature_0_to_7cm_mean,soil_moisture_0_to_7cm_mean,month,day_of_year,season,week_of_year,ndvi_min_30day,ndvi_max_30day,ndvi_rolling_std,ndvi_same_week_last_year,ndvi_seasonal_avg,season_year,year_num,ndvi_mean_original,ndvi_seasonal_anomaly,ndvi_yoy_change,precip_sum_2week,precip_sum_4week,temp_seasonal_anomaly,ndvi_lag_1w,temp_lag_1w,precip_lag_1w,ndvi_lag_2w,temp_lag_2w,precip_lag_2w,ndvi_lag_4w,temp_lag_4w,precip_lag_4w,ndvi_lag_8w,temp_lag_8w,precip_lag_8w,ndvi_lag_12w,temp_lag_12w,precip_lag_12w,growing_season_start,growing_season_cumulative_precip,ndvi_ma_4w,ndvi_ma_12w,temp_ma_4w,extreme_heat_flag,extreme_cold_flag,heavy_rain_flag,potential_drought,days_since_rain,month_sin,month_cos,week_sin,week_cos,ndvi_is_outlier
2019-03-18,area_30.89N_75.95E,0.4602687770604077,26.409,8.609,16.856321,2.0,2.0,0.0,3.0,17.195606,0.28533927,3,77,Summer,12,0.4590122657641114,0.6356169762477273,0.0945915357782352,0.4602687770604077,0.4602687770604077,Summer_2019,2019,0.4602687770604077,0.0,0.0,8.2000003,45.6000003,-2.9004973333333304,0.6356169762477273,15.031024,6.2000003,0.4590122657641114,13.189359,11.6,0.6139462836054148,13.988167,25.699999,0.2514958315281019,11.608405,39.699997,0.2296524675991126,25.290846,2.6000001,False,19.8000003,0.5410236745570028,0.24818672365140493,14.785563250000001,0,0,0,0,7,1.0,6.123233995736766e-17,0.992708874098054,0.120536680255323,0
2019-03-25,area_30.89N_75.95E,0.5741930438376599,27.459,11.509001,18.762571,2.6000001,2.6000001,0.0,10.0,19.352451,0.2167738,3,84,Summer,13,0.4590122657641114,0.6356169762477273,0.087538583500341,0.5741930438376599,0.5741930438376599,Summer_2019,2019,0.5741930438376599,0.0,0.0,4.6000001,22.4000004,-2.4698906666666645,0.4602687770604077,16.856321,2.0,0.6356169762477273,15.031024,6.2000003,0.6091966791557648,14.065549,25.8,0.367818957313988,9.26525,1.0,0.2296524675991126,25.290846,2.6000001,False,22.4000004,0.5322727657274766,0.4728000590342831,15.95981875,0,0,0,0,14,1.0,6.123233995736766e-17,1.0,-1.6081226496766364e-16,0
2019-04-01,area_30.89N_75.95E,0.4125538722938635,32.609,13.359,22.912868,0.0,0.0,0.0,0.0,22.750368,0.1832738,4,91,Summer,14,0.4125538722938635,0.6356169762477273,0.1023310441864474,0.4125538722938635,0.4125538722938635,Summer_2019,2019,0.4125538722938635,0.0,0.0,2.6000001,10.8000004,0.2960309999999992,0.5741930438376599,18.762571,2.6000001,0.4602687770604077,16.856321,2.0,0.4590122657641114,13.189359,11.6,0.5799702182639636,11.800369,8.5,0.2710557286851474,11.018226,11.700001,False,22.4000004,0.5206581673599145,0.48459157100167616,18.390696000000002,0,0,0,0,21,0.8660254037844387,-0.4999999999999998,0.992708874098054,-0.12053668025532288,0
2019-04-08,area_30.89N_75.95E,0.3030296162358819,34.409,15.059,24.726856,6.2000003,6.2000003,0.0,7.0,25.027452,0.19191071,4,98,Summer,15,0.3030296162358819,0.5741930438376599,0.1124099614897701,0.3030296162358819,0.3030296162358819,Summer_2019,2019,0.3030296162358819,0.0,0.0,6.2000003,10.8000004,0.2946425000000019,0.4125538722938635,22.912868,0.0,0.5741930438376599,18.762571,2.6000001,0.6356169762477273,15.031024,6.2000003,0.5799702182639636,12.372988,36.1,0.2710557286851474,10.62269,5.9,False,28.6000007,0.43751132735695325,0.487256061630904,20.814654,0,0,0,0,0,0.8660254037844387,-0.4999999999999998,0.9709418174260521,-0.2393156642875575,0
2019-04-15,area_30.89N_75.95E,0.2659418204312596,36.059002,19.109001,26.376858,7.0000005,7.0000005,0.0,7.0,26.405132,0.18676785,4,105,Summer,16,0.2659418204312596,0.5741930438376599,0.1383057615068011,0.2659418204312596,0.2659418204312596,Summer_2019,2019,0.2659418204312596,0.0,0.0,13.2000008,15.8000009,-0.3186005000000023,0.3030296162358819,24.726856,6.2000003,0.4125538722938635,22.912868,0.0,0.4602687770604077,16.856321,2.0,0.6139462836054148,13.988167,25.699999,0.2514958315281019,11.608405,39.699997,False,35.6000012,0.3889295881996662,0.4884598940395006,23.194788250000002,0,0,0,0,0,0.8660254037844387,-0.4999999999999998,0.9350162426854148,-0.35460488704253545,0
2019-04-22,area_30.89N_75.95E,0.2271831006034874,36.759,15.109,23.970903,31.300005,31.300005,0.0,25.0,25.153345,0.2612619,4,112,Summer,17,0.2271831006034874,0.4125538722938635,0.0798349423850077,0.2271831006034874,0.2271831006034874,Summer_2019,2019,0.2271831006034874,0.0,0.0,38.3000055,44.5000058,-1.5103680000000033,0.2659418204312596,26.376858,7.0000005,0.3030296162358819,24.726856,6.2000003,0.5741930438376599,18.762571,2.6000001,0.6091966791557648,14.065549,25.8,0.367818957313988,9.26525,1.0,False,66.9000062,0.3021771023911231,0.47674023931362547,24.496871249999998,0,0,0,0,0,0.8660254037844387,-0.4999999999999998,0.8854560256532099,-0.4647231720437685,0
2019-04-29,area_30.89N_75.95E,0.2216827196080808,39.309002,19.909,29.296797,0.0,0.0,0.0,0.0,29.681616,0.16302381,4,119,Summer,18,0.2216827196080808,0.3030296162358819,0.0378999523764569,0.2216827196080808,0.2216827196080808,Summer_2019,2019,0.2216827196080808,0.0,0.0,31.300005,44.5000058,1.1870533333333313,0.2271831006034874,23.970903,31.300005,0.2659418204312596,26.376858,7.0000005,0.4125538722938635,22.912868,0.0,0.4590122657641114,13.189359,11.6,0.5799702182639636,11.800369,8.5,False,66.9000062,0.25445931421967743,0.4468829477589686,26.0928535,0,0,0,0,7,0.8660254037844387,-0.4999999999999998,0.8229838658936565,-0.5680647467311557,0
2019-05-06,area_30.89N_75.95E,0.2019687059223478,38.409,18.109001,28.699474,0.0,0.0,0.0,0.0,29.456915,0.15874407,5,126,Summer,19,0.2019687059223478,0.2659418204312596,0.0267835894628373,0.2019687059223478,0.2019687059223478,Summer_2019,2019,0.2019687059223478,0.0,0.0,0.0,38.3000055,0.647469000000001,0.2216827196080808,29.296797,0.0,0.2271831006034874,23.970903,31.300005,0.3030296162358819,24.726856,6.2000003,0.6356169762477273,15.031024,6.2000003,0.5799702182639636,12.372988,36.1,False,66.9000062,0.2291940866412939,0.4153828217305006,27.086008,0,0,0,0,14,0.49999999999999994,-0.8660254037844387,0.7485107481711013,-0.663122658240795,0
2019-05-13,area_30.89N_75.95E,0.1790034767317312,39.859,21.409,30.019415,0.3,0.3,0.0,2.0,30.757214,0.15309525,5,133,Summer,20,0.1790034767317312,0.2271831006034874,0.0218419663082546,0.1790034767317312,0.1790034767317312,Summer_2019,2019,0.1790034767317312,0.0,0.0,0.3,31.600005,0.3159220000000005,0.2019687059223478,28.699474,0.0,0.2216827196080808,29.296797,0.0,0.2659418204312596,26.376858,7.0000005,0.4602687770604077,16.856321,2.0,0.6139462836054148,13.988167,25.699999,False,67.2000062,0.2074595007164118,0.3791375878243603,27.99664725,0,0,0,0,21,0.49999999999999994,-0.8660254037844387,0.6631226582407952,-0.7485107481711012,0
2019-05-20,area_30.89N_75.95E,0.2065882999209304,38.259,20.559,28.106619,16.6,16.6,0.0,9.0,29.4465,0.18579169,5,140,Summer,21,0.1790034767317312,0.2216827196080808,0.0176721685253473,0.2065882999209304,0.2065882999209304,Summer_2019,2019,0.2065882999209304,0.0,0.0,16.900000000000002,16.900000000000002,-1.9580844999999985,0.1790034767317312,30.019415,0.3,0.2019687059223478,28.699474,0.0,0.2271831006034874,23.970903,31.300005,0.5741930438376599,18.762571,2.6000001,0.6091966791557648,14.065549,25.8,False,83.80000620000001,0.20231080054577255,0.3455868895547907,29.030576249999996,0,0,0,0,0,0.49999999999999994,-0.8660254037844387,0.5680647467311558,-0.8229838658936564,0
2019-05-27,area_30.89N_75.95E,0.1725081339594639,39.359,20.809,29.6212,0.0,0.0,0.0,0.0,30.866438,0.16027975,5,147,Summer,22,0.1725081339594639,0.2065882999209304,0.0167859995257415,0.1725081339594639,0.1725081339594639,Summer_2019,2019,0.1725081339594639,0.0,0.0,16.6,16.900000000000002,-1.3310530000000007,0.2065882999209304,28.106619,16.6,0.1790034767317312,30.019415,0.3,0.2216827196080808,29.296797,0.0,0.4125538722938635,22.912868,0.0,0.4590122657641114,13.189359,11.6,False,83.80000620000001,0.19001715413361833,0.3217115452377368,29.111677,0,0,0,0,7,0.49999999999999994,-0.8660254037844387,0.46472317204376906,-0.8854560256532096,0
2019-06-03,area_30.89N_75.95E,0.1646109756241679,43.009,23.109001,33.28132,0.0,0.0,0.0,0.0,33.714954,0.14803573,6,154,Monsoon,23,0.1646109756241679,0.2065882999209304,0.0182486862839682,0.1646109756241679,0.1646109756241679,Monsoon_2019,2019,0.1646109756241679,0.0,0.0,0.0,16.900000000000002,1.9183024999999996,0.1725081339594639,29.6212,0.0,0.2065882999209304,28.106619,16.6,0.2019687059223478,28.699474,0.0,0.3030296162358819,24.726856,6.2000003,0.6356169762477273,15.031024,6.2000003,False,0.0,0.18067772155907336,0.2824610451857735,30.2571385,1,0,0,0,14,1.2246467991473532e-16,-1.0,0.35460488704253584,-0.9350162426854147,0
2019-06-10,area_30.89N_75.95E,0.1162773397289368,43.259,23.759,33.734596,0.0,0.0,0.0,0.0,34.628643,0.14561905,6,161,Monsoon,24,0.1162773397289368,0.2065882999209304,0.0372380077858373,0.1162773397289368,0.1162773397289368,Monsoon_2019,2019,0.1162773397289368,0.0,0.0,0.0,16.6,1.434326999999996,0.1646109756241679,33.28132,0.0,0.1725081339594639,29.6212,0.0,0.1790034767317312,30.019415,0.3,0.2659418204312596,26.376858,7.0000005,0.4602687770604077,16.856321,2.0,False,0.0,0.16499618730837473,0.2537950920748176,31.185933750000004,1,0,0,0,21,1.2246467991473532e-16,-1.0,0.23931566428755768,-0.970941817426052,0
2019-06-17,area_30.89N_75.95E,0.1549264906723441,41.109,24.459,32.39352,3.7999997,3.7999997,0.0,8.0,34.057514,0.14655955,6,168,Monsoon,25,0.1162773397289368,0.1725081339594639,0.0249283439524241,0.1549264906723441,0.1549264906723441,Monsoon_2019,2019,0.1549264906723441,0.0,0.0,3.7999997,3.7999997,0.5787678333333375,0.1162773397289368,33.734596,0.0,0.1646109756241679,33.28132,0.0,0.2065882999209304,28.106619,16.6,0.2271831006034874,23.970903,31.300005,0.5741930438376599,18.762571,2.6000001,False,0.0,0.15208073499622818,0.21885621264437463,32.257659000000004,0,0,0,0,28,1.2246467991473532e-16,-1.0,0.12053668025532308,-0.992708874098054,0
2019-06-24,area_30.89N_75.95E,0.1436404126218343,39.159,23.909,31.172392,7.2,7.2,0.0,12.0,33.168224,0.16037501,6,175,Monsoon,26,0.1162773397289368,0.1646109756241679,0.0208957019201303,0.1436404126218343,0.1436404126218343,Monsoon_2019,2019,0.1436404126218343,0.0,0.0,10.9999997,10.9999997,-0.3906736666666717,0.1549264906723441,32.39352,3.7999997,0.1162773397289368,33.734596,0.0,0.1725081339594639,29.6212,0.0,0.2216827196080808,29.296797,0.0,0.4125538722938635,22.912868,0.0,False,0.0,0.14486380466182078,0.1964467576717055,32.645457,0,0,0,0,0,1.2246467991473532e-16,-1.0,-3.216245299353273e-16,-1.0,0
2019-07-01,area_30.89N_75.95E,0.158991690670155,40.759,26.259,33.48043,0.0,0.0,0.0,0.0,34.78043,0.15680952,7,182,Monsoon,27,0.1162773397289368,0.158991690670155,0.0192496180689776,0.158991690670155,0.158991690670155,Monsoon_2019,2019,0.158991690670155,0.0,0.0,7.2,10.9999997,1.9797639999999996,0.1436404126218343,31.172392,7.2,0.1549264906723441,32.39352,3.7999997,0.1646109756241679,33.28132,0.0,0.2019687059223478,28.699474,0.0,0.3030296162358819,24.726856,6.2000003,False,0.0,0.14345898342331753,0.18444359720789494,32.6952345,0,0,0,0,7,-0.4999999999999997,-0.8660254037844388,-0.12053668025532283,-0.992708874098054,0
2019-07-08,area_30.89N_75.95E,0.158991690670155,38.709,26.609001,31.834295,20.599998,20.599998,0.0,25.0,33.59888,0.21045831,7,189,Monsoon,28,0.1436404126218343,0.158991690670155,0.0072557490725133,0.158991690670155,0.158991690670155,Monsoon_2019,2019,0.158991690670155,0.0,0.0,20.599998,31.5999977,1.8031725000000025,0.158991690670155,33.48043,0.0,0.1436404126218343,31.172392,7.2,0.1162773397289368,33.734596,0.0,0.1790034767317312,30.019415,0.3,0.2659418204312596,26.376858,7.0000005,False,0.0,0.1541375711586221,0.17553108639446954,32.22015925,0,0,0,0,0,-0.4999999999999997,-0.8660254037844388,-0.23931566428755743,-0.9709418174260521,0
2019-07-15,area_30.89N_75.95E,0.158991690670155,34.859,23.809,27.9337,109.00001,109.00001,0.0,97.0,29.17418,0.3810595,7,196,Monsoon,29,0.1436404126218343,0.158991690670155,0.007675639024155,0.158991690670155,0.158991690670155,Monsoon_2019,2019,0.158991690670155,0.0,0.0,129.600008,136.800008,-1.2160726666666657,0.158991690670155,31.834295,20.599998,0.158991690670155,33.48043,0.0,0.1549264906723441,32.39352,3.7999997,0.2065882999209304,28.106619,16.6,0.2271831006034874,23.970903,31.300005,False,0.0,0.15515387115807483,0.16984846890002517,31.10520425,0,0,1,0,0,-0.4999999999999997,-0.8660254037844388,-0.3546048870425356,-0.9350162426854148,0
2019-07-22,area_30.89N_75.95E,0.158991690670155,34.159,23.409,28.489655,36.1,36.1,0.0,51.0,29.441736,0.3816131,7,203,Monsoon,30,0.158991690670155,0.158991690670155,6.125796255459221e-05,0.158991690670155,0.158991690670155,Monsoon_2019,2019,0.158991690670155,0.0,0.0,145.10001,165.70000800000005,-0.7470726666666678,0.158991690670155,27.9337,109.00001,0.158991690670155,31.834295,20.599998,0.1436404126218343,31.172392,7.2,0.1725081339594639,29.6212,0.0,0.2216827196080808,29.296797,0.0,False,0.0,0.158991690670155,0.16462421648853134,30.43452,0,0,0,0,0,-0.4999999999999997,-0.8660254037844388,-0.46472317204376806,-0.8854560256532101,0
2019-07-29,area_30.89N_75.95E,0.158991690670155,34.909,25.259,28.47031,40.000004,40.000004,0.0,66.0,29.167332,0.3775893,7,210,Monsoon,31,0.158991690670155,0.158991690670155,6.125796255459221e-05,0.158991690670155,0.158991690670155,Monsoon_2019,2019,0.158991690670155,0.0,0.0,76.100004,205.700012,-0.034721666666666,0.158991690670155,28.489655,36.1,0.158991690670155,27.9337,109.00001,0.158991690670155,33.48043,0.0,0.1646109756241679,33.28132,0.0,0.2019687059223478,28.699474,0.0,False,0.0,0.158991690670155,0.16104279855084866,29.18199,0,0,0,0,0,-0.4999999999999997,-0.8660254037844388,-0.5680647467311556,-0.8229838658936565,0
2019-08-05,area_30.89N_75.95E,0.5599297864596499,32.709,24.959,28.11793,55.9,55.9,0.0,80.0,28.786974,0.3982381,8,217,Monsoon,32,0.158991690670155,0.5599297864596499,0.2004690478947472,0.5599297864596499,0.5599297864596499,Monsoon_2019,2019,0.5599297864596499,0.0,0.0,95.900004,241.000014,-0.7840246666666673,0.158991690670155,28.47031,40.000004,0.158991690670155,28.489655,36.1,0.158991690670155,31.834295,20.599998,0.1162773397289368,33.734596,0.0,0.1790034767317312,30.019415,0.3,False,0.0,0.2592262146175287,0.19278665769484185,28.25289875,0,0,0,0,0,-0.8660254037844384,-0.5000000000000004,-0.663122658240795,-0.7485107481711013,0
2019-08-12,area_30.89N_75.95E,0.5599297864596499,32.459,25.259,28.814953,27.5,27.5,0.0,47.0,29.752748,0.33933333,8,224,Monsoon,33,0.158991690670155,0.5599297864596499,0.2314817175324406,0.5599297864596499,0.5599297864596499,Monsoon_2019,2019,0.5599297864596499,0.0,0.0,83.4,159.500004,-0.3180540000000036,0.5599297864596499,28.11793,55.9,0.158991690670155,28.47031,40.000004,0.158991690670155,27.9337,109.00001,0.1549264906723441,32.39352,3.7999997,0.2065882999209304,28.106619,16.6,False,0.0,0.35946073856490246,0.22223178157306847,28.473212,0,0,0,0,0,-0.8660254037844384,-0.5000000000000004,-0.7485107481711011,-0.6631226582407952,0
2019-08-19,area_30.89N_75.95E,0.4955461357567057,32.009,23.859001,27.236082,231.3,231.3,0.0,65.0,28.249475,0.39181548,8,231,Monsoon,34,0.158991690670155,0.5599297864596499,0.1921505739374299,0.4955461357567057,0.4955461357567057,Monsoon_2019,2019,0.4955461357567057,0.0,0.0,258.8,354.70000400000004,-1.3876994999999963,0.5599297864596499,28.814953,27.5,0.5599297864596499,28.11793,55.9,0.158991690670155,28.489655,36.1,0.1436404126218343,31.172392,7.2,0.1725081339594639,29.6212,0.0,False,0.0,0.4435993498365401,0.24915161505617198,28.15981875,0,0,1,0,0,-0.8660254037844384,-0.5000000000000004,-0.8229838658936564,-0.5680647467311559,0
2019-08-26,area_30.89N_75.95E,0.3246956767997528,33.059002,23.759,28.543821,3.2000003,3.2000003,0.0,18.0,29.677155,0.30070236,8,238,Monsoon,35,0.3246956767997528,0.5599297864596499,0.1111120159180391,0.3246956767997528,0.3246956767997528,Monsoon_2019,2019,0.3246956767997528,0.0,0.0,234.5000003,317.90000030000004,0.1597723333333327,0.4955461357567057,27.236082,231.3,0.5599297864596499,28.814953,27.5,0.158991690670155,28.47031,40.000004,0.158991690670155,33.48043,0.0,0.1646109756241679,33.28132,0.0,False,0.0,0.48502534636893957,0.26249200682080404,28.1781965,0,0,0,0,7,-0.8660254037844384,-0.5000000000000004,-0.8854560256532096,-0.4647231720437691,0
2019-09-02,area_30.89N_75.95E,0.3246956767997528,33.909,24.859001,29.213465,20.6,20.6,0.0,39.0,30.336084,0.28414282,9,245,Post-Monsoon,36,0.3246956767997528,0.5599297864596499,0.1201371389372751,0.3246956767997528,0.3246956767997528,Post-Monsoon_2019,2019,0.3246956767997528,0.0,0.0,23.8000003,282.60000030000003,0.6036718333333333,0.3246956767997528,28.543821,3.2000003,0.4955461357567057,27.236082,231.3,0.5599297864596499,28.11793,55.9,0.158991690670155,31.834295,20.599998,0.1162773397289368,33.734596,0.0,False,0.0,0.42621681895396535,0.2798602015767054,28.452080249999998,0,0,0,0,0,-1.0,-1.8369701987210297e-16,-0.9350162426854147,-0.3546048870425359,0
2019-09-09,area_30.89N_75.95E,0.340633690434614,33.609,25.109001,28.878048,17.800001,17.800001,0.0,45.0,30.244116,0.2823512,9,252,Post-Monsoon,37,0.3246956767997528,0.4955461357567057,0.0831091977082571,0.340633690434614,0.340633690434614,Post-Monsoon_2019,2019,0.340633690434614,0.0,0.0,38.400001,272.9000013,0.5321931666666657,0.3246956767997528,29.213465,20.6,0.3246956767997528,28.543821,3.2000003,0.5599297864596499,28.814953,27.5,0.158991690670155,27.9337,109.00001,0.1549264906723441,32.39352,3.7999997,False,0.0,0.3713927949477064,0.29533580155689454,28.467854000000003,0,0,0,0,0,-1.0,-1.8369701987210297e-16,-0.970941817426052,-0.23931566428755774,0
2019-09-16,area_30.89N_75.95E,0.5968538483992206,34.559002,25.109001,29.24174,1.9,1.9,0.0,13.0,30.914356,0.20277975,9,259,Post-Monsoon,38,0.3246956767997528,0.5968538483992206,0.1336341244597189,0.5968538483992206,0.5968538483992206,Post-Monsoon_2019,2019,0.5968538483992206,0.0,0.0,19.700001,43.5000013,0.8196940000000019,0.340633690434614,28.878048,17.800001,0.3246956767997528,29.213465,20.6,0.4955461357567057,27.236082,231.3,0.158991690670155,28.489655,36.1,0.1436404126218343,31.172392,7.2,False,0.0,0.3967197231083351,0.3331035878716767,28.9692685,0,0,0,0,7,-1.0,-1.8369701987210297e-16,-0.992708874098054,-0.12053668025532357,0
